,DATE,A(1),period,A(3),"H(SV,L)","H(RV,L)",H(SV),H(RV),"L(SV,20)","L(SV,40)","L(RV,20)","L(RV,40)",future,dataset
323,2005-02-17,3.296536407632073e-05,1,2.9559127271932698e-05,2.181008194494128e-05,2.0457714910074025e-05,2.894037321893473e-05,2.5860174273551566e-05,2.6007167e-05,2.4041827e-05,2.2068816e-05,1.8120589e-05,2.5271781151646506e-05,training
324,2005-02-18,3.5804412613595524e-05,1,3.245750362318363e-05,2.1713711967155062e-05,2.150131048457716e-05,2.731334018577856e-05,2.7756794616887006e-05,2.5791245e-05,2.3271312e-05,2.3506678e-05,1.838705e-05,3.62065018538102e-05,training
325,2005-02-22,4.5258518508933366e-05,1,4.113971414360584e-05,2.9329560623213715e-05,2.773070997864777e-05,4.2415095922176526e-05,3.551158843717827e-05,2.9376624e-05,3.2222335e-05,2.673242e-05,1.9238578e-05,2.4717193381883678e-05,training
326,2005-02-23,3.532491874755105e-05,1,3.3440338643570236e-05,2.3507697173245885e-05,2.4533071302699764e-05,2.382840311469363e-05,2.834445498870246e-05,2.4515799e-05,2.0592048e-05,2.5994867e-05,1.9036977e-05,3.8337577752344876e-05,training
327,2005-02-24,4.7101036280033125e-05,1,4.431637205611725e-05,2.8177179505559293e-05,3.134968756089227e-05,2.8376367217172297e-05,3.775884296541915e-05,2.6977128e-05,2.3114846e-05,2.883795e-05,2.0474694e-05,2.129216914900835e-05,training
328,2005-02-25,3.2363659592089106e-05,1,3.092497472489307e-05,2.131596588968494e-05,2.4483110906775252e-05,1.8919205990091473e-05,2.6811723357557485e-05,2.2133187e-05,1.6235896e-05,2.586255e-05,1.9071249e-05,3.129369398859844e-05,training
329,2005-02-28,4.101092892102829e-05,1,3.9201673989234594e-05,3.072780913641327e-05,2.920559376626731e-05,3.601610190471688e-05,3.338547729319369e-05,2.8420089e-05,2.8182254e-05,2.7023863e-05,1.9960706e-05,3.0585166036183594e-05,training
330,2005-03-01,4.0398339127983875e-05,1,3.713740083843854e-05,2.7797100928909305e-05,2.8557030909167195e-05,2.8813856720155887e-05,3.277987501057345e-05,2.5940582e-05,2.7289165e-05,2.7673319e-05,2.1127209e-05,4.007412105728277e-05,training
331,2005-03-02,4.860244310549271e-05,1,4.527971788609704e-05,3.2334216928981836e-05,3.335780056293261e-05,3.5190582872335447e-05,3.9451262606517504e-05,2.982689e-05,3.1924566e-05,3.0507843e-05,2.3672163e-05,3.308670362614585e-05,training
332,2005-03-03,4.256115626075176e-05,1,4.040327146965898e-05,3.263542380387372e-05,3.064312803622953e-05,3.9571764435613074e-05,3.497433359418379e-05,3.1633383e-05,3.4219862e-05,3.044614e-05,2.404162e-05,2.1973322222863183e-05,training
333,2005-03-04,3.2952581199376636e-05,1,3.296786157553074e-05,2.4657907103803253e-05,2.5971190657640757e-05,2.2631389568010196e-05,2.7926534728486838e-05,2.3891545e-05,2.1517726e-05,2.6764179e-05,2.1238337e-05,2.4423644281501386e-05,training
334,2005-03-07,3.507111763492216e-05,1,3.354011066336842e-05,2.6566948146650537e-05,2.6599120625580156e-05,2.650081379084367e-05,2.9286260653387143e-05,2.5042353e-05,2.4735427e-05,2.573503e-05,2.0368998e-05,2.584051962672217e-05,training
335,2005-03-08,3.6296141110058574e-05,1,3.342258308064317e-05,2.7749832689064048e-05,2.6923275481927315e-05,2.9642019200928294e-05,3.0099738046155594e-05,2.7115148e-05,2.6362057e-05,2.5684718e-05,2.0066502e-05,3.9107259455730247e-05,training
336,2005-03-09,4.776649930626931e-05,1,4.358957250555566e-05,3.3673256009921515e-05,3.213089698607069e-05,4.3645078777406534e-05,3.872129631450773e-05,3.4158173e-05,3.600961e-05,2.8945353e-05,2.2358021e-05,3.1567759201467716e-05,training
337,2005-03-10,4.12478843600622e-05,1,3.869825666226815e-05,2.9471326834252628e-05,2.9477206889163064e-05,3.210390488026483e-05,3.40000461513162e-05,2.9150015e-05,2.9169481e-05,2.923883e-05,2.2882356e-05,3.056134286341831e-05,training
338,2005-03-11,4.03777417296396e-05,1,3.916037222263752e-05,3.259527341441486e-05,2.9914241272509196e-05,4.092110943259499e-05,3.3662320819092555e-05,3.1669453e-05,3.3529966e-05,2.8990742e-05,2.261428e-05,2.5729926014184492e-05,training
339,2005-03-14,3.620052241500839e-05,1,3.468078355410616e-05,2.77384853466087e-05,2.802948761520686e-05,2.7353197541222353e-05,3.066169688811351e-05,2.3817836e-05,2.4098801e-05,2.7341317e-05,2.1328558e-05,3.4933281184662365e-05,training
340,2005-03-15,4.415769816224863e-05,1,4.119139820010295e-05,3.519155374113267e-05,3.264744145529298e-05,4.385248124752208e-05,3.687478463984125e-05,3.107383e-05,3.52121e-05,2.8957915e-05,2.2661106e-05,3.2144836538542155e-05,training
341,2005-03-16,4.1746822595715695e-05,1,3.894523461730053e-05,3.277312120036916e-05,3.131385723104901e-05,3.709495069568932e-05,3.504640221745135e-05,2.9593872e-05,3.10284e-05,2.9288087e-05,2.3181183e-05,2.5355577544244275e-05,training
342,2005-03-17,3.5876862563698954e-05,1,3.48505567035169e-05,2.6972686787864923e-05,2.7996009285743e-05,2.591313701343279e-05,3.059971529024584e-05,2.512644e-05,2.4464043e-05,2.7402348e-05,2.2112446e-05,3.572256212884866e-05,training
343,2005-03-18,4.4840106595966826e-05,1,4.194159258219496e-05,3.347395857462973e-05,3.281150627589439e-05,3.770693512335738e-05,3.749782904821353e-05,3.136788e-05,3.2375054e-05,2.9209788e-05,2.3608878e-05,3.5150277157818845e-05,training
344,2005-03-21,4.4345311816493805e-05,1,4.1161425870891525e-05,3.5032864340488294e-05,3.3543685839598005e-05,3.9897215854713824e-05,3.752461875742476e-05,3.3074826e-05,3.3216504e-05,3.0295469e-05,2.4726276e-05,4.454033484024659e-05,training
345,2005-03-22,5.2463909639978795e-05,1,4.92775791932717e-05,4.011106127409571e-05,3.786989447798339e-05,5.1327837640133015e-05,4.395091588483392e-05,3.68321e-05,3.8609578e-05,3.3500433e-05,2.7464877e-05,4.52848067641489e-05,training
346,2005-03-23,5.310757641450242e-05,1,5.0142083426327955e-05,3.8645518905554464e-05,3.927019941462404e-05,4.1755527471826955e-05,4.4902805520687734e-05,3.493551e-05,3.3202978e-05,3.5855574e-05,3.0087871e-05,2.653754484428949e-05,training
347,2005-03-24,3.6898785694963095e-05,1,3.7349904749899746e-05,3.2446994038677686e-05,3.16448887816625e-05,3.139962517404045e-05,3.300639033728073e-05,2.8584376e-05,2.5826343e-05,3.0862604e-05,2.6693137e-05,1.91320377591162e-05,training
348,2005-03-28,3.0496020585649488e-05,1,3.1192402540801326e-05,2.7090289170081367e-05,2.61556104747968e-05,2.5944524918635073e-05,2.7627117853401275e-05,2.6142143e-05,2.1907708e-05,2.5780524e-05,2.1954913e-05,4.388386968993132e-05,training
349,2005-03-29,5.1896333090314255e-05,1,4.709983623054784e-05,3.89221159778445e-05,3.7681685967142295e-05,4.679829360792493e-05,4.384005733715351e-05,3.6897844e-05,3.4242974e-05,2.9882382e-05,2.4933115e-05,3.591769276669952e-05,training
350,2005-03-30,4.500881558853413e-05,1,4.134964122948514e-05,3.00874633742727e-05,3.41286239687849e-05,2.804532599422948e-05,3.8528444719257616e-05,2.878267e-05,2.2640867e-05,3.1036867e-05,2.580741e-05,2.842185640327524e-05,training
351,2005-03-31,3.852795222821852e-05,1,3.829429439517227e-05,3.1271166332237134e-05,2.9823520035651757e-05,3.457760937286594e-05,3.320904246484951e-05,3.1137308e-05,2.750994e-05,2.9349405e-05,2.4735002e-05,6.633333855737849e-05,training
352,2005-04-01,7.130603378115483e-05,1,6.517776873152499e-05,4.812088797136355e-05,4.5718547918329745e-05,7.368924473929811e-05,5.880525886292776e-05,4.432296e-05,4.9016708e-05,3.7756356e-05,3.1392596e-05,3.8555789870846056e-05,training
353,2005-04-04,4.728970140757936e-05,1,4.526665280628609e-05,3.819788419538927e-05,3.8750994793521653e-05,3.778161941010223e-05,4.17509354623467e-05,3.2638185e-05,2.8156383e-05,3.645681e-05,3.1011066e-05,3.039391921474649e-05,training
354,2005-04-05,4.023298806404172e-05,1,4.2419386556761544e-05,3.3983219056720886e-05,3.417844346132731e-05,3.2702049750468623e-05,3.619065864565702e-05,3.0524607e-05,2.4441539e-05,3.2537122e-05,2.8340542e-05,2.710409875397016e-05,training
355,2005-04-06,3.7388625426898715e-05,1,3.648843348300537e-05,3.2083001022866204e-05,3.1888206388332745e-05,3.1080143448975646e-05,3.3838750093232004e-05,3.0029078e-05,2.4105168e-05,2.9347446e-05,2.5874391e-05,2.72181770521863e-05,training
356,2005-04-07,3.748725696409764e-05,1,3.5510675463133245e-05,3.016079257384201e-05,3.184283281102334e-05,2.779424817580739e-05,3.388403495607088e-05,2.7198463e-05,2.3079536e-05,2.7891958e-05,2.4462806e-05,2.858983026575e-05,training
357,2005-04-08,3.867318160597219e-05,1,3.615688353329996e-05,3.2692884142166995e-05,3.0275391299836026e-05,3.815295363242624e-05,3.350161178655463e-05,3.2725424e-05,3.0089623e-05,2.7635973e-05,2.3570925e-05,2.2709512926614067e-05,training
358,2005-04-11,3.358908807156834e-05,1,3.1867725734613916e-05,2.643194743089436e-05,2.6313386480849453e-05,2.6803950892675358e-05,2.9193983875064312e-05,2.630693e-05,2.3206134e-05,2.5834965e-05,2.1421512e-05,4.599223042927589e-05,training
359,2005-04-12,5.371921144617315e-05,1,4.9039988863981716e-05,3.3171336587970974e-05,3.65009009874687e-05,3.509618504305116e-05,4.4632201640615516e-05,3.17918e-05,2.7044489e-05,3.0575186e-05,2.4601026e-05,3.453915230909015e-05,training
360,2005-04-13,4.3816936269232664e-05,1,4.082057545428822e-05,3.517052914953512e-05,3.315549583877614e-05,4.205123185470542e-05,3.7630981692161966e-05,3.396687e-05,3.2482585e-05,3.111101e-05,2.5584899e-05,5.627139328180975e-05,training
361,2005-04-14,6.260652523956968e-05,1,5.911578803083391e-05,4.536200251430371e-05,4.315214124359787e-05,6.251042360489149e-05,5.254502401397638e-05,4.1834468e-05,4.5352197e-05,3.7095215e-05,3.0748262e-05,6.646034142254769e-05,training
362,2005-04-18,7.141583983555943e-05,1,6.623604138481296e-05,4.819023755412595e-05,4.9753747898262936e-05,5.5951830232641886e-05,6.047432888471413e-05,4.2255164e-05,4.2560103e-05,4.4310615e-05,3.7362774e-05,2.7200620534788417e-05,training
363,2005-04-19,3.7472077685252406e-05,1,4.003023584778415e-05,3.472266688465082e-05,3.496444475045895e-05,3.1465538552728385e-05,3.560978355707382e-05,2.9753564e-05,2.5979452e-05,3.4887566e-05,3.158283e-05,6.0528992684089586e-05,training
364,2005-04-20,6.628762480355908e-05,1,6.430710401029237e-05,5.3122003746777395e-05,4.989225903497303e-05,6.981234710929262e-05,5.7485773681376786e-05,4.8922837e-05,5.2061056e-05,4.045643e-05,3.6698864e-05,4.8588546743893814e-05,training
365,2005-04-21,5.596397379948448e-05,1,5.23282195791573e-05,4.325845273994335e-05,4.6966853093941616e-05,3.973049033226096e-05,5.041476152400803e-05,3.5846344e-05,3.1971154e-05,4.107821e-05,3.7708785e-05,6.409642338983376e-05,training
366,2005-04-22,6.937200789710362e-05,1,6.71359469433401e-05,5.3847845887176196e-05,5.3341089194997555e-05,6.136677584859144e-05,6.068613735466908e-05,4.507185e-05,4.7132926e-05,4.6188772e-05,4.243163e-05,3.817840786733472e-05,training
367,2005-04-25,4.696341877802075e-05,1,4.719444910021775e-05,4.098277178732117e-05,4.1140168659933366e-05,3.971119650458106e-05,4.323395034021745e-05,3.626218e-05,3.1694894e-05,4.046874e-05,3.8387563e-05,5.6370761482392676e-05,training
368,2005-04-26,6.269243849849309e-05,1,6.139846306215372e-05,5.4298956815812915e-05,5.1528502864417694e-05,6.275439002512396e-05,5.5958612707809424e-05,5.0913633e-05,4.7499605e-05,4.326555e-05,4.1192718e-05,5.585953518199344e-05,training
369,2005-04-27,6.225043474621621e-05,1,5.879933742846213e-05,4.675867985566722e-05,5.139028040305584e-05,4.309702488036629e-05,5.575841093604073e-05,4.1432024e-05,3.4964276e-05,4.513099e-05,4.2863932e-05,6.081676861561615e-05,training
370,2005-04-28,6.653643446270687e-05,1,6.452468802537698e-05,5.608800272324006e-05,5.4328738988718626e-05,6.306649386114315e-05,5.94244726666274e-05,5.5078126e-05,4.8318343e-05,4.7934645e-05,4.5431938e-05,7.356993711423254e-05,training
371,2005-04-29,7.756276140520924e-05,1,7.411625385050692e-05,5.897981299845272e-05,5.9725878099330466e-05,6.539988924078423e-05,6.812561220937833e-05,5.87111e-05,4.926025e-05,5.364623e-05,4.9710514e-05,2.3696164213004903e-05,training
372,2005-05-02,3.4442141935254545e-05,1,3.823746065207174e-05,3.5991127480982024e-05,3.5983115224351474e-05,3.1607583866987674e-05,3.585608479634521e-05,3.239003e-05,2.4461453e-05,3.680085e-05,3.68314e-05,6.101402834607074e-05,training
373,2005-05-03,6.670698425829831e-05,1,6.533539561990512e-05,5.173236847311989e-05,5.343315956227016e-05,5.3610995486551166e-05,5.974277962143405e-05,4.8412898e-05,4.154923e-05,4.1862844e-05,4.0889194e-05,3.853446124175155e-05,training
374,2005-05-04,4.727126077945961e-05,1,4.449831818671452e-05,3.9719086137807475e-05,4.2902799174430676e-05,3.569309234176172e-05,4.487631956340635e-05,3.5350622e-05,2.9303872e-05,3.849116e-05,3.814208e-05,4.3041363823645815e-05,training
375,2005-05-06,5.1167906649963534e-05,1,5.118441189126902e-05,4.712290526210187e-05,4.3764458013923056e-05,5.487567247802539e-05,4.7286673429313827e-05,4.7297504e-05,4.4120527e-05,3.816464e-05,3.7797032e-05,2.4041353809041834e-05,training
376,2005-05-09,3.4740591167182e-05,1,3.4725659494198195e-05,3.079774038717178e-05,3.1408381093556534e-05,2.933483402149944e-05,3.360933278428487e-05,2.8778333e-05,2.5554393e-05,3.08899e-05,3.0305757e-05,3.670474596486651e-05,training
377,2005-05-10,4.568929792396888e-05,1,4.385788179910138e-05,4.085002914871105e-05,3.882573519445637e-05,4.481420277262166e-05,4.21555249008718e-05,3.9895283e-05,3.7216472e-05,3.1616222e-05,3.0154084e-05,5.502713131138344e-05,training
378,2005-05-11,6.153074244178644e-05,1,5.578020116157037e-05,4.55728070747907e-05,4.569970307100096e-05,5.312697534358524e-05,5.3839942296284916e-05,4.510281e-05,4.3286516e-05,3.7261718e-05,3.4734356e-05,6.177920017203119e-05,training
379,2005-05-12,6.73685480666293e-05,1,6.296388937428692e-05,5.312522710259787e-05,5.016304772138274e-05,7.150372000681461e-05,5.9157425460811414e-05,5.50038e-05,5.6025834e-05,4.3415006e-05,4.025826e-05,3.5874343507010104e-05,training
380,2005-05-16,4.4971336031190964e-05,1,4.6127340900568056e-05,3.3925699871418724e-05,3.9441863301830085e-05,3.0181708830219443e-05,4.2350823019785474e-05,2.9882096e-05,2.6395592e-05,3.843566e-05,3.6850826e-05,3.785031182321786e-05,training
381,2005-05-17,4.6679748547256784e-05,1,4.731786523873982e-05,3.579946703745831e-05,4.1867147513594585e-05,3.0965996113692534e-05,4.406576427608271e-05,2.869275e-05,2.649324e-05,3.6169997e-05,3.5065856e-05,3.165236398064432e-05,training
382,2005-05-18,4.1321033237237364e-05,1,3.98534525405445e-05,3.66282802104558e-05,3.827186031777943e-05,3.3523168472053776e-05,3.9776364591512485e-05,3.0909174e-05,2.9274377e-05,3.2777712e-05,3.2173604e-05,3.786752791961869e-05,training
383,2005-05-19,4.669463349977739e-05,1,4.443453951581328e-05,4.0413464469821566e-05,3.9811015419402146e-05,4.178791518728257e-05,4.298978503715153e-05,3.714368e-05,3.6342186e-05,3.3051365e-05,3.21085e-05,3.085860123512483e-05,training
384,2005-05-20,4.06347498600652e-05,1,3.8784968580113954e-05,3.6009793070104e-05,3.461338445730058e-05,3.8139384899315235e-05,3.758464367651558e-05,3.4896417e-05,3.4318626e-05,3.109953e-05,2.9926501e-05,2.3974456346530745e-05,training
385,2005-05-23,3.4682751949159356e-05,1,3.410963324362292e-05,2.8607541189039833e-05,2.9991148962160764e-05,2.7300704836355926e-05,3.2555899834671174e-05,2.646145e-05,2.5677737e-05,2.778245e-05,2.5767864e-05,2.8466770496057257e-05,training
386,2005-05-24,3.856678473257963e-05,1,3.6362836960932026e-05,3.080948042056298e-05,3.1332521121372994e-05,3.142121899520456e-05,3.497688592104046e-05,2.9562083e-05,2.8492928e-05,2.7524267e-05,2.4457628e-05,2.371923152032687e-05,training
387,2005-05-25,3.446208581604329e-05,1,3.2241441308260306e-05,2.8347338116801598e-05,2.8190255518852113e-05,2.9036218505759084e-05,3.140534349590424e-05,2.8130751e-05,2.6389223e-05,2.6081854e-05,2.2294083e-05,1.6241739162118024e-05,training
388,2005-05-26,2.7997082592678146e-05,1,2.70211957033183e-05,2.2813834639932797e-05,2.2377171080013582e-05,2.3776673246509754e-05,2.5802755470458904e-05,2.3873416e-05,2.370994e-05,2.3082772e-05,1.9279923e-05,9.95660095229415e-06,training
389,2005-05-27,2.2562982918714708e-05,1,2.1521936237815443e-05,1.736305791039468e-05,1.647970183910309e-05,1.9407660888648033e-05,2.080171838777333e-05,1.9935671e-05,1.956125e-05,1.9972207e-05,1.77216e-05,2.6483622240947807e-05,training
390,2005-05-31,3.685216447654975e-05,1,3.266371780774398e-05,2.5106588676992643e-05,2.4725983945033416e-05,3.093185139059192e-05,3.119492047905449e-05,2.7725384e-05,2.9670824e-05,2.225404e-05,1.814601e-05,3.902741444004345e-05,training
391,2005-06-01,4.76974656972656e-05,1,4.1908134283746536e-05,2.763793293863675e-05,2.9668417057400182e-05,3.327258430891787e-05,3.935731613643628e-05,2.7318667e-05,3.3123593e-05,2.6492155e-05,2.0020721e-05,1.8918223549246962e-05,training
392,2005-06-02,3.0311157868339134e-05,1,2.9394869925404773e-05,2.11636870144319e-05,2.140872020969335e-05,2.322359947549134e-05,2.5988820954795425e-05,2.3021808e-05,2.3557846e-05,2.431212e-05,1.8897354e-05,2.8326760317047883e-05,training
393,2005-06-03,3.844573261841654e-05,1,3.6986160835522995e-05,2.6920922290411502e-05,2.6485495081007394e-05,3.2100166744671253e-05,3.239611116282311e-05,2.6603477e-05,2.9938605e-05,2.547281e-05,1.9440868e-05,1.4163515639731598e-05,training
394,2005-06-06,2.620026072680868e-05,1,2.4578886155529328e-05,2.049343847857516e-05,2.0276218381292217e-05,2.0620727492021698e-05,2.3155681533781587e-05,1.9974132e-05,2.0322082e-05,2.2155044e-05,1.8077317e-05,3.878063029299646e-05,training
395,2005-06-07,4.7484097333955574e-05,1,4.332208860885455e-05,3.26017608099258e-05,3.1670394597263414e-05,4.198152071959342e-05,3.922893070498203e-05,2.8834733e-05,3.6894187e-05,2.6030417e-05,1.9505515e-05,2.2412979495071743e-05,training
396,2005-06-08,3.333270672085361e-05,1,3.0571012345179284e-05,2.627778752884083e-05,2.404185933950563e-05,3.2894171807070836e-05,2.812722776535931e-05,2.740133e-05,3.074967e-05,2.5044716e-05,1.9059977e-05,5.2385635420443266e-05,training
397,2005-06-09,5.924691804834705e-05,1,5.492662104579175e-05,3.401418308920748e-05,3.725873232546862e-05,3.8974343320283515e-05,4.848215184951303e-05,3.2190455e-05,3.5046767e-05,3.1150914e-05,2.3727174e-05,2.6619865062193936e-05,training
398,2005-06-10,3.6969959351665814e-05,1,3.51759146127724e-05,2.88587450408727e-05,2.798674709225337e-05,3.1658326088832505e-05,3.193495550432004e-05,2.9154324e-05,3.0657757e-05,2.885776e-05,2.2932996e-05,3.4980997590078714e-05,training
399,2005-06-13,4.4198953532370866e-05,1,4.3748925897585736e-05,3.194362225517137e-05,3.3602708903619455e-05,3.1717183743374765e-05,3.7765151682893224e-05,2.8480785e-05,3.0053287e-05,2.9854438e-05,2.420422e-05,2.9745579827918434e-05,training
400,2005-06-14,3.967243700963957e-05,1,3.727066804523072e-05,2.945563061209005e-05,3.060185963889682e-05,2.890370232184072e-05,3.390995005532676e-05,2.7988443e-05,2.8963908e-05,2.8953662e-05,2.3981007e-05,2.475384352836536e-05,training
401,2005-06-15,3.535660628446719e-05,1,3.431350836401282e-05,2.9139656401536783e-05,2.85271460368677e-05,2.902164946706733e-05,3.071987130888317e-05,2.796179e-05,2.9041465e-05,2.6951027e-05,2.2109622e-05,1.9761039432300147e-05,training
402,2005-06-16,3.103985234766688e-05,1,2.981637588711022e-05,2.4298917013894253e-05,2.3905642445593173e-05,2.434638532106149e-05,2.6385583836976725e-05,2.629281e-05,2.4156072e-05,2.4487128e-05,1.954035e-05,2.16066083548551e-05,training
403,2005-06-17,3.263552218745772e-05,1,3.0414267684532174e-05,2.4765938716407914e-05,2.4317497492909604e-05,2.5719079113262154e-05,2.7330871450446792e-05,2.6496424e-05,2.6946298e-05,2.3898017e-05,1.9059085e-05,1.5547790163759207e-05,training
404,2005-06-20,2.739709769181555e-05,1,2.5430115090106586e-05,1.7156912463760745e-05,1.9753796261272482e-05,1.6382676947000246e-05,2.2697987412883476e-05,2.002771e-05,1.8417799e-05,2.20325e-05,1.8116147e-05,2.771091391051369e-05,training
